Wall time,Step,Value
1774032080.1118324,1718,2435.0
1774032491.1100194,1721,3778.0
1774032630.09024,1722,2906.0
1774033027.8774784,1724,4577.0
1774035370.1324632,1738,3785.0
1774036008.569986,1742,1989.0
1774036449.7849388,1745,3157.0
1774037019.703112,1748,4050.0
1774037133.452861,1749,2426.0
1774037249.9030004,1750,2702.0
1774038105.9607604,1756,3416.0
1774039344.0761912,1762,4626.0
1774039791.4074888,1764,4329.0
1774040034.2494764,1765,5135.0
1774041161.800252,1770,4265.0
1774042043.7344098,1774,5910.0
1774042232.5110788,1775,4316.0
1774043976.0387032,1783,5360.0
1774044176.6650667,1784,4572.0
1774044352.61284,1785,4063.0
1774045752.840563,1793,3333.0
1774045987.0206552,1795,2627.0
1774046109.2478404,1796,2889.0
1774047158.0176325,1802,3659.0
1774047361.5828652,1803,4411.0
1774048020.7214308,1807,3655.0
1774048950.601294,1813,3483.0
1774049122.4318278,1814,3800.0
1774049263.087099,1815,3339.0
1774049802.4748366,1818,4196.0
1774050762.6959975,1825,2939.0
1774051362.3512561,1829,4011.0
1774051690.12016,1831,3483.0
1774051835.6171231,1832,3446.0
1774052016.461113,1833,4103.0
1774052340.875363,1835,2985.0
1774053490.75363,1844,2951.0
1774053784.3237877,1846,3745.0
1774054146.8048654,1848,4427.0
1774054321.9906783,1849,4011.0
1774057275.8160834,1852,3927.0
1774057838.9088042,1856,2466.0
1774058075.2575364,1858,3041.0
1774058239.7637997,1859,3761.0
1774059202.127709,1865,3457.0
1774059348.107344,1866,3232.0
1774059585.8210905,1868,3065.0
1774059683.3686867,1869,2408.0
1774059944.31636,1871,3220.0
1774060040.0887966,1872,2047.0
1774060477.8042889,1875,3881.0
1774060571.8669546,1876,2408.0
1774061078.5960383,1880,3100.0
1774061346.2916327,1882,3584.0
1774062783.019951,1891,3914.0
1774063161.2384274,1893,3995.0
1774063357.7095826,1894,4488.0
1774064358.3002589,1900,4091.0
1774064645.827112,1902,3469.0
1774065628.7158356,1908,3205.0
1774066980.7970273,1916,4064.0
1774067166.3312144,1917,4016.0
1774067770.7589133,1920,4326.0
1774068587.153613,1924,4314.0
1774068828.0567005,1925,5084.0
1774069085.814822,1927,2923.0
1774069209.4555748,1928,2841.0
1774069949.8276668,1932,3257.0
1774070091.7575452,1933,3298.0
1774070517.2870796,1936,3980.0
1774070722.4003422,1937,4724.0
1774071095.6027405,1939,4980.0
1774071616.8268151,1942,4313.0
1774071821.6886413,1943,4526.0
1774072120.9327343,1945,2307.0
1774072665.9031506,1948,3228.0
1774073492.1899598,1952,4784.0
1774073717.3774571,1953,5100.0
1774073762.6283364,1954,980.0
1774073914.2916298,1955,3535.0
1774074771.5853164,1960,3872.0
1774075849.6741178,1967,3629.0
1774076232.5018992,1969,3674.0
1774076827.388763,1972,3894.0
1774077017.005335,1973,4373.0
1774079052.6573987,1983,3898.0
1774079251.4624941,1984,4500.0
1774079944.375276,1987,5301.0
1774081158.8594866,1994,3298.0
1774082206.3320773,2000,4527.0
1774965014.8086066,2013,4540.0
1774965193.3905826,2015,3995.0
1774965444.032629,2017,4324.0
1774965752.9760683,2020,3604.0
1774966120.6749394,2023,4820.0
1774966264.7998624,2024,5593.0
1774966798.9083865,2030,3456.0
1774967778.6092167,2035,3657.0
1774968161.229104,2039,4516.0
1774968362.8895664,2041,3341.0
1774968512.9936862,2043,1956.0
1774968630.503798,2046,1362.0
1774968678.7866096,2047,1590.0
1774968717.4679377,2048,1343.0
1774969422.8536806,2059,3945.0
1774969721.267925,2062,3907.0
1774969828.4274619,2064,824.0
1774970052.5667727,2071,1248.0
1774970110.180317,2072,1959.0
1774970311.872998,2075,2164.0
1774970401.5062323,2076,3227.0
1774970538.0244734,2078,1847.0
1774970756.3477795,2081,3194.0
1774970936.7733743,2083,3929.0
1774971054.7110646,2084,4377.0
1774971484.1194773,2088,3829.0
1774971593.734448,2089,4526.0
1774971953.1544747,2092,5706.0
1774972295.0595102,2095,4804.0
1774972486.1516073,2097,3489.0
1774972574.1547084,2098,3464.0
1774972841.2461898,2101,3153.0
1774972943.7684262,2102,3794.0
1774973289.480163,2106,2959.0
1774973390.7230034,2107,3565.0
1774974050.0094805,2114,4048.0
1774974153.2700367,2115,4102.0
1774974276.6763935,2116,4070.0
1774974504.5368998,2118,4914.0
1774975396.3641865,2126,4158.0
1774975490.3539324,2127,3678.0
1774975573.616993,2128,3209.0
1774975955.7108588,2131,3778.0
1774978046.4036639,2149,4873.0
1774978430.783131,2153,4381.0
1774978548.7616186,2154,4635.0
1774979341.7181458,2161,3482.0
1774979813.720039,2165,4702.0
1774980000.0205076,2167,4548.0
1774980113.1568608,2168,4597.0
1774980646.6484442,2175,2986.0
1774980857.600786,2177,3157.0
1774981284.9910448,2181,4515.0
1774981733.6668394,2186,2515.0
1774982274.8198907,2191,3768.0
1774982432.748721,2193,3747.0
1774982530.3212469,2194,4357.0
1774982638.366642,2195,4761.0
1774982906.8323169,2198,4250.0
1774983525.920372,2203,4867.0
1774983605.513588,2204,2995.0
1774984062.77873,2208,3974.0
1774984858.2486646,2215,3055.0
1774985055.4228714,2217,4123.0
1774985244.8489964,2219,3347.0
1774985871.3534029,2225,3992.0
1774986226.266798,2229,3453.0
1774987883.3844545,2231,4971.0
1774988740.6207104,2234,5570.0
1774989023.5679574,2236,4409.0
1775006840.5824814,2253,4946.0
1775007060.864042,2255,4346.0
1775007734.1087966,2263,2397.0
1775008395.3347561,2270,3491.0
1775008735.973742,2273,5338.0
1775008811.4696596,2274,3157.0
1775009393.9909048,2280,4246.0
1775009610.3113644,2282,4196.0
1775010666.3067605,2295,3769.0
1775010754.2860203,2296,3563.0
1775010958.924615,2298,4513.0
1775011165.6312153,2300,4292.0
1775011382.7962844,2302,3811.0
1775011605.5461361,2304,3849.0
1775011696.096384,2305,3899.0
1775011982.020171,2308,4829.0
1775012399.8878255,2313,2657.0
1775012981.610512,2319,4442.0
1775013086.8324547,2321,1534.0
1775013328.6645617,2324,3940.0
1775013735.1646008,2329,3049.0
1775013948.831157,2331,3751.0
1775014066.4097905,2332,4492.0
1775014336.1031654,2335,3546.0
1775014444.455766,2336,4321.0
1775014521.108861,2337,3308.0
1775014837.5850437,2340,3352.0
1775015007.435756,2342,3358.0
1775015362.645994,2346,3517.0
1775015533.8730743,2348,3148.0
1775015903.6313334,2351,5333.0
1775016267.541615,2354,4027.0
1775016949.3541658,2360,6060.0
1775017194.6928785,2362,5734.0
1775017798.4101803,2367,4062.0
1775018291.56611,2373,3984.0
1775018741.52925,2378,4907.0
1775018943.7674801,2380,4311.0
1775019074.789361,2383,1043.0
1775019148.042857,2385,1321.0
1775019232.2472725,2387,1838.0
1775019452.0036626,2390,3662.0
1775019963.0636907,2397,3669.0
1775020260.8406756,2400,3429.0
1775020351.716618,2401,3610.0
1775020577.9971764,2404,2211.0
1775020849.4179509,2408,2754.0
1775022925.65899,2420,2972.0
1775024975.6751223,2424,3103.0
1775026136.9894044,2425,3981.0
1775029203.0761259,2430,4968.0
1775047541.3234558,2431,4615.0
1775047881.848289,2434,4874.0
1775048205.2725422,2437,4066.0
1775048761.16601,2443,3861.0
1775049196.5260134,2447,4235.0
1775049636.931202,2451,4465.0
1775049835.1150293,2453,4070.0
1775050198.9459808,2456,4691.0
1775050479.6688821,2458,5092.0
1775050830.5210962,2461,3909.0
1775050946.3738215,2462,4923.0
1775051133.8119857,2464,4013.0
1775051292.2744527,2466,3787.0
1775051935.8742023,2473,4353.0
1775052028.3351464,2474,3510.0
1775052455.483785,2478,4233.0
1775052856.2649913,2482,2397.0
1775053204.105825,2485,4649.0
1775053537.2078116,2488,4395.0
1775053637.6847713,2489,4001.0
1775053747.3217108,2490,4211.0
1775053953.6156669,2492,4867.0
1775054193.726097,2494,5363.0
1775054293.3541894,2495,4214.0
1775054510.7539744,2497,3857.0
1775054770.9625812,2499,4546.0
1775133537.6011384,2502,3532.0
1775133726.5501013,2504,3646.0
1775133877.85649,2506,2493.0
1775134069.435952,2508,4779.0
1775134227.0239444,2510,4237.0
1775134450.7888026,2512,4043.0
1775135237.4399688,2519,3951.0
1775135475.395534,2522,3718.0
1775135900.2458606,2526,4796.0
1775136445.0550795,2531,4151.0
1775136500.6671479,2532,2173.0
