Wall time,Step,Value
1775462945.3170981,3887,19.0
1775463008.2621422,3888,21.0
1775463070.0319862,3889,18.0
1775463136.5575335,3890,20.0
1775463203.4164257,3891,20.0
1775463266.4442737,3892,21.0
1775463339.449175,3893,20.0
1775463407.6983728,3894,20.0
1775463469.7983167,3895,21.0
1775463539.8438354,3896,21.0
1775463606.1476097,3897,17.0
1775463669.043085,3898,21.0
1775463739.3932698,3899,19.0
1775463810.1390183,3900,18.0
1775463869.1534503,3901,21.0
1775463927.4512303,3902,21.0
1775463998.9906037,3903,21.0
1775464061.2864418,3904,21.0
1775464127.0064113,3905,19.0
1775464187.2000115,3906,19.0
1775464258.7055328,3907,21.0
1775464318.9999022,3908,21.0
1775464377.914623,3909,21.0
1775464443.5019257,3910,21.0
1775464493.2053475,3911,21.0
1775464552.6611407,3912,21.0
1775464599.0640967,3913,21.0
1775464661.8300145,3914,15.0
1775464720.312937,3915,21.0
1775464781.2010322,3916,21.0
1775464835.2838933,3917,21.0
1775464887.0059516,3918,21.0
1775464962.584425,3919,21.0
1775465021.6728253,3920,21.0
1775465077.013578,3921,21.0
1775465131.5050542,3922,17.0
1775465184.3808045,3923,21.0
1775465246.381727,3924,21.0
1775465307.9685326,3925,21.0
1775465363.2364883,3926,21.0
1775465420.9235468,3927,18.0
1775465478.3745854,3928,19.0
1775465528.0844367,3929,15.0
1775465584.1656907,3930,21.0
1775465639.252838,3931,19.0
1775465701.4796627,3932,21.0
1775465757.0387452,3933,21.0
1775465823.397913,3934,19.0
1775465890.0765738,3935,21.0
1775465937.250831,3936,21.0
1775466000.977864,3937,21.0
1775466055.48913,3938,21.0
1775466112.9471378,3939,21.0
1775466163.1745193,3940,21.0
1775466229.6323164,3941,17.0
1775466286.5108268,3942,21.0
1775466359.4579084,3943,21.0
1775466418.4988708,3944,19.0
1775466476.5293872,3945,21.0
1775466520.7559655,3946,14.0
1775466574.1211379,3947,17.0
1775466636.735997,3948,21.0
1775466696.4832594,3949,21.0
1775466758.7027438,3950,21.0
1775466819.3685641,3951,21.0
1775466882.1674457,3952,21.0
1775466952.1265516,3953,21.0
1775467022.9219644,3954,20.0
1775467088.6761441,3955,21.0
1775467146.6145575,3956,18.0
1775467203.7938352,3957,21.0
1775467251.6561654,3958,21.0
1775467300.1048174,3959,21.0
1775467350.9892352,3960,21.0
1775467396.5809336,3961,21.0
1775467450.2312331,3962,21.0
1775467520.7471426,3963,21.0
1775467568.378943,3964,21.0
1775467633.6375966,3965,21.0
1775467699.7138624,3966,20.0
1775467766.8045254,3967,19.0
1775467805.9033225,3968,21.0
1775467870.0915086,3969,21.0
1775467933.1152356,3970,21.0
1775467991.5266542,3971,19.0
1775468061.0586555,3972,20.0
1775468123.4539003,3973,19.0
1775468172.3214347,3974,14.0
1775468227.5656857,3975,21.0
1775468272.610653,3976,19.0
1775468317.7269232,3977,21.0
1775468378.764708,3978,18.0
1775468436.5519068,3979,19.0
1775468486.8601162,3980,19.0
1775468537.7894444,3981,17.0
1775468594.044218,3982,21.0
1775468647.3421803,3983,21.0
1775468710.8347797,3984,15.0
1775468768.723706,3985,18.0
1775468817.6435838,3986,17.0
1775468864.5014427,3987,21.0
1775468917.2145424,3988,21.0
1775468980.4796116,3989,21.0
1775469047.7245595,3990,19.0
1775469101.5990272,3991,21.0
1775469156.3299062,3992,21.0
1775469212.0322013,3993,21.0
1775469273.0965097,3994,21.0
1775469337.9006827,3995,21.0
1775469396.4165404,3996,21.0
1775469461.3226135,3997,16.0
1775469530.5459216,3998,19.0
1775469576.8261933,3999,21.0
1775469618.6385827,4000,21.0
